Dron1_X,Dron1_Y,Dron1_Z,Dron4_X,Dron4_Y,Dron4_Z,Dron2_X,Dron2_Y,Dron2_Z,Dron3_X,Dron3_Y,Dron3_Z
40.108482,153.05919,1523.7773,169.9101,277.3745,1517.8492,82.18395,137.80351,1522.7611,-0.4543961,225.08763,1522.9188
39.20039,144.91588,1523.729,168.97154,269.25824,1517.8021,81.27988,129.67183,1522.7019,-1.382277,216.93576,1522.8864
38.31775,136.80508,1523.5223,168.05972,261.17337,1517.6014,80.40098,121.57256,1522.4849,-2.2844188,208.81647,1522.7001
37.4602,128.72646,1523.1481,167.17403,253.11967,1517.238,79.54693,113.505325,1522.1008,-3.1612313,200.72935,1522.3502
36.627403,120.67958,1522.5969,166.31384,245.097,1516.7032,78.71741,105.46972,1521.5411,-4.01312,192.67395,1521.827
35.819016,112.66409,1521.8605,165.47855,237.10516,1515.9888,77.91208,97.465324,1520.7974,-4.840482,184.64983,1521.1211
35.034714,104.679565,1520.9305,164.66753,229.14403,1515.0863,77.13065,89.491714,1519.8615,-5.6437,176.6565,1520.2234
34.274185,96.725586,1519.7993,163.88022,221.2134,1513.988,76.372826,81.54843,1518.726,-6.4231377,168.69353,1519.1255
33.537136,88.80172,1518.4598,163.11609,213.31311,1512.6865,75.63832,73.635025,1517.3838,-7.179134,160.76045,1517.8195
32.823296,80.90753,1516.9055,162.37466,205.44296,1511.1748,74.926895,65.751015,1515.8284,-7.911995,152.85686,1516.298
32.13242,73.04257,1515.1306,161.65552,197.60272,1509.4462,74.23832,57.895912,1514.0538,-8.621988,144.9823,1514.5544
31.464289,65.206375,1513.1299,160.95833,189.79213,1507.495,73.57241,50.069233,1512.0547,-9.309337,137.1364,1512.583
30.818718,57.39849,1510.8988,160.28282,182.01088,1505.3159,72.92901,42.2705,1509.8265,-9.974209,129.31876,1510.3788
30.195545,49.618443,1508.434,159.62881,174.25854,1502.9045,72.30799,34.499233,1507.3654,-10.616719,121.52898,1507.9376
29.59465,41.865776,1505.7325,158.99625,166.53471,1500.2574,71.709274,26.754969,1504.6682,-11.23692,113.76667,1505.2565
29.015945,34.14004,1502.7926,158.3851,158.8388,1497.3718,71.13282,19.03727,1501.7328,-11.834806,106.03143,1502.3334
28.459385,26.440798,1499.6132,157.79553,151.17024,1494.2463,70.57862,11.3457155,1498.5581,-12.410317,98.32288,1499.1675
27.924965,18.767632,1496.1945,157.22774,143.52841,1490.8801,70.046715,3.6799145,1495.1437,-12.963341,90.64063,1495.7588
27.41273,11.120152,1492.5375,156.68199,135.91266,1487.2737,69.537186,-3.9604921,1491.4904,-13.493717,82.98433,1492.1086
26.922766,3.4980042,1488.644,156.15869,128.32234,1483.4286,69.05014,-11.575827,1487.6,-14.0012455,75.35362,1488.2195
26.455212,-4.0991263,1484.5173,155.65826,120.75691,1479.3474,68.58574,-19.166367,1483.4752,-14.48569,67.74821,1484.0945
26.010248,-11.671497,1480.1615,155.18118,113.215836,1475.0336,68.144165,-26.732346,1479.12,-14.94679,60.16786,1479.7383
25.588097,-19.219305,1475.5814,154.728,105.69871,1470.4916,67.725624,-34.273937,1474.5393,-15.384261,52.61239,1475.1561
25.18902,-26.742672,1470.7831,154.29918,98.20521,1465.7269,67.330376,-41.791252,1469.7391,-15.7978115,45.081703,1470.3545
24.813314,-34.241634,1465.7736,153.89523,90.73512,1460.746,66.95866,-49.284332,1464.7263,-16.187138,37.575794,1465.3405
24.461308,-41.71613,1460.5607,153.51662,83.28831,1455.5554,66.61075,-56.75312,1459.5092,-16.551931,30.094746,1460.1221
24.133356,-49.165997,1455.1532,153.16379,75.86474,1450.1633,66.28693,-64.19746,1454.0963,-16.891869,22.63875,1454.7079
23.82984,-56.590942,1449.5607,152.83714,68.46449,1444.5776,65.98748,-71.61707,1448.4978,-17.206623,15.208117,1449.1072
23.551155,-63.99056,1443.7935,152.5371,61.08779,1438.8073,65.712715,-79.01155,1442.7241,-17.49586,7.8032756,1443.33
23.297716,-71.36428,1437.8625,152.264,53.73506,1432.8612,65.46293,-86.38035,1436.7867,-17.759235,0.42479175,1437.3866
23.069956,-78.711426,1431.7798,152.01825,46.406956,1426.7491,65.23845,-93.72276,1430.6978,-17.9964,-6.926635,1431.2877
22.86831,-86.031136,1425.5571,151.80014,39.104385,1420.4808,65.039604,-101.03793,1424.4701,-18.206999,-14.250159,1425.0448
22.693237,-93.3224,1419.2078,151.60995,31.828484,1414.0665,64.86676,-108.32484,1418.1168,-18.390667,-21.54479,1418.6692
22.545197,-100.58405,1412.7446,151.44801,24.580585,1407.5167,64.72031,-115.58227,1411.6519,-18.54702,-28.809387,1412.1731
22.424658,-107.81474,1406.1815,151.3146,17.36218,1400.8423,64.60065,-122.80886,1405.0892,-18.67567,-36.042664,1405.5686
22.3321,-115.012924,1399.5323,151.21008,10.174884,1394.0547,64.50824,-130.00305,1398.4436,-18.776203,-43.243164,1398.8683
22.268017,-122.176895,1392.8114,151.13475,3.020412,1387.166,64.44357,-137.16309,1391.7295,-18.848188,-50.409283,1392.0851
22.232912,-129.30473,1386.0332,151.08902,-4.0994234,1380.189,64.40719,-144.28705,1384.9618,-18.89118,-57.539238,1385.2323
22.227318,-136.39432,1379.2124,151.07323,-11.182705,1373.1372,64.399666,-151.37277,1378.1555,-18.904701,-64.63107,1378.3232
22.251781,-143.44328,1372.3638,151.0878,-18.227388,1366.0249,64.42167,-158.41792,1371.3256,-18.888254,-71.68266,1371.3717
22.306887,-150.44907,1365.5021,151.13313,-25.231272,1358.867,64.47388,-165.4199,1364.4872,-18.841307,-78.69165,1364.3917
22.393238,-157.40883,1358.6425,151.20966,-32.191948,1351.6792,64.55707,-172.37589,1357.6553,-18.7633,-85.65547,1357.3976
22.511486,-164.31946,1351.7998,151.31783,-39.106735,1344.4775,64.67202,-179.28278,1350.8447,-18.653639,-92.571304,1350.4036
22.662304,-171.17755,1344.9891,151.45805,-45.972603,1337.2783,64.81959,-186.13719,1344.0707,-18.511696,-99.43603,1343.4242
22.846409,-177.97942,1338.2253,151.63083,-52.786144,1330.0981,65.00064,-192.93542,1337.3477,-18.336805,-106.24625,1336.474
23.064548,-184.72101,1331.5236,151.83661,-59.543564,1322.9532,65.21608,-199.67346,1330.6904,-18.128271,-112.99822,1329.5677
23.317503,-191.39803,1324.8984,152.076,-66.240715,1315.8597,65.46681,-206.34697,1324.1138,-17.88535,-119.68789,1322.7197
23.606083,-198.00575,1318.3649,152.34962,-72.87312,1308.833,65.75375,-212.95125,1317.632,-17.60726,-126.310844,1315.9448
23.931124,-204.53922,1311.9375,152.65826,-79.43603,1301.8883,66.07783,-219.48131,1311.2594,-17.293179,-132.86232,1309.2572
24.293484,-210.9931,1305.6307,153.00278,-85.92437,1295.0399,66.43991,-225.93182,1305.0101,-16.942245,-139.33725,1302.6714
24.694035,-217.3618,1299.4589,153.3841,-92.332855,1288.3018,66.8409,-232.29718,1298.8983,-16.55357,-145.7302,1296.2014
25.13366,-223.63942,1293.4359,153.80325,-98.65592,1281.687,67.281624,-238.5715,1292.9375,-16.126238,-152.03546,1289.8617
25.613249,-229.81982,1287.5758,154.26134,-104.88776,1275.2086,67.762924,-244.74863,1287.1415,-15.65932,-158.24704,1283.6659
26.133688,-235.89667,1281.8916,154.75945,-111.02232,1268.879,68.2856,-250.82222,1281.5231,-15.151885,-164.35873,1277.6279
26.695854,-241.86345,1276.3966,155.29866,-117.05334,1262.7108,68.85042,-256.7857,1276.0953,-14.603004,-170.36404,1271.7614
27.30061,-247.71346,1271.103,155.88002,-122.9743,1256.7163,69.45814,-262.63242,1270.8704,-14.011771,-176.25638,1266.0796
27.948788,-253.43994,1266.0228,156.50453,-128.77852,1250.908,70.109474,-268.3555,1265.8602,-13.3773,-182.02895,1260.5958
28.641188,-259.03604,1261.1672,157.17313,-134.45918,1245.2982,70.80513,-273.94803,1261.0758,-12.698742,-187.67485,1255.3228
29.37857,-264.49493,1256.5468,157.88666,-140.00932,1239.9003,71.54575,-279.40314,1256.5276,-11.97528,-193.18712,1250.2728
30.161638,-269.80972,1252.1709,158.64594,-145.42188,1234.7267,72.331985,-284.71384,1252.2252,-11.206135,-198.55872,1245.458
30.99104,-274.97363,1248.0485,159.45172,-150.68971,1229.7909,73.16438,-289.8733,1248.1772,-10.390568,-203.78255,1240.8898
31.86735,-279.97998,1244.1869,160.30473,-155.80568,1225.1057,74.043465,-294.87473,1244.391,-9.527889,-208.85153,1236.5786
32.79108,-284.82224,1240.5928,161.20573,-160.76268,1220.6837,74.96969,-299.71158,1240.8728,-8.617458,-213.7586,1232.5343
33.762653,-289.49405,1237.271,162.15547,-165.55367,1216.5372,75.94344,-304.3775,1237.6278,-7.658702,-218.4968,1228.7657
34.78243,-293.98935,1234.2257,163.15472,-170.1718,1212.6772,76.96504,-308.8664,1234.6593,-6.6511083,-223.05928,1225.2804
35.850666,-298.30237,1231.459,164.20421,-174.6103,1209.1139,78.03474,-313.17255,1231.9696,-5.5942416,-227.43947,1222.0844
36.967556,-302.42767,1228.9718,165.30455,-178.86266,1205.8558,79.1527,-317.29056,1229.559,-4.487744,-231.63104,1219.1825
38.133213,-306.36032,1226.7637,166.45627,-182.92249,1202.9098,80.31906,-321.21555,1227.4265,-3.3313444,-235.62808,1216.5779
39.34766,-310.09573,1224.8322,167.65967,-186.78368,1200.2809,81.533844,-324.94305,1225.5696,-2.1248612,-239.42516,1214.2717
40.61085,-313.62985,1223.1737,168.91493,-190.44057,1197.9718,82.79702,-328.46915,1223.9839,-0.86820835,-243.01729,1212.2634
41.922653,-316.9592,1221.783,170.22208,-193.88794,1195.9832,84.10849,-331.79034,1222.6636,0.43859777,-246.40013,1210.5507
43.282852,-320.08072,1220.6531,171.58095,-197.1212,1194.3134,85.46805,-334.90387,1221.6016,1.7954316,-249.57,1209.1292
44.69116,-322.99203,1219.7761,172.99124,-200.13644,1192.9586,86.875435,-337.80737,1220.789,3.2020535,-252.52388,1207.9927
46.14719,-325.6913,1219.1425,174.45247,-202.9305,1191.9126,88.33031,-340.4991,1220.216,4.658108,-255.25943,1207.133
47.650486,-328.17722,1218.7415,175.96396,-205.50093,1191.167,89.83222,-342.97797,1219.8713,6.163124,-257.7751,1206.5405
49.200504,-330.44907,1218.5612,177.52486,-207.84612,1190.711,91.38068,-345.2433,1219.7428,7.716517,-260.06992,1206.2037
50.796627,-332.50662,1218.5887,179.13419,-209.96507,1190.532,92.97508,-347.295,1219.8173,9.3175955,-262.1437,1206.1097
52.43816,-334.35022,1218.8105,180.79088,-211.85756,1190.6152,94.614784,-349.1336,1220.0806,10.965576,-263.99686,1206.2443
54.12434,-335.98065,1219.2122,182.49384,-213.52399,1190.9442,96.29904,-350.76,1220.5182,12.659592,-265.63046,1206.5917
55.854355,-337.39917,1219.7787,184.24193,-214.96541,1191.501,98.02708,-352.17557,1221.115,14.398711,-267.04605,1207.1355
57.627342,-338.60748,1220.4946,186.03406,-216.18349,1192.2666,99.79804,-353.3821,1221.8555,16.181952,-268.24573,1207.8585
59.44239,-339.60773,1221.3444,187.86911,-217.18053,1193.221,101.61105,-354.38184,1222.7241,18.008293,-269.23212,1208.7429
61.298576,-340.40234,1222.3121,189.74603,-217.9595,1194.3435,103.46521,-355.17728,1223.7052,19.876694,-270.00818,1209.7705
63.194942,-340.99417,1223.3823,191.66379,-218.52393,1195.6138,105.359566,-355.77127,1224.7832,21.786097,-270.57724,1210.923
65.13053,-341.38635,1224.5393,193.62132,-218.87794,1197.011,107.29317,-356.1669,1225.9427,23.735435,-270.94293,1212.1823
67.104385,-341.58228,1225.768,195.61758,-219.0262,1198.5151,109.265076,-356.3676,1227.1688,25.723654,-271.10922,1213.5306
69.11556,-341.5856,1227.0535,197.65155,-218.97382,1200.1063,111.27433,-356.37692,1228.447,27.749697,-271.08023,1214.9507
71.16312,-341.40012,1228.3816,199.72215,-218.72623,1201.7657,113.32,-356.19858,1229.7632,29.81252,-270.86026,1216.4258
73.24615,-341.02985,1229.7388,201.82832,-218.28914,1203.4752,115.40118,-355.8365,1231.1041,31.911093,-270.45374,1217.9403
75.36378,-340.47894,1231.1122,203.96902,-217.66837,1205.2179,117.516975,-355.29468,1232.4573,34.0444,-269.86526,1219.4791
77.515144,-339.75162,1232.4895,206.1432,-216.86969,1206.9777,119.66653,-354.57724,1233.8105,36.211452,-269.0994,1221.0287
79.699425,-338.8522,1233.8597,208.34988,-215.8988,1208.7397,121.849,-353.68835,1235.1532,38.41128,-268.16077,1222.5762
81.91583,-337.7851,1235.2124,210.5881,-214.7612,1210.4905,124.063614,-352.63226,1236.4749,40.642967,-267.054,1224.1102
84.16361,-336.55472,1236.5378,212.85693,-213.46205,1212.2175,126.30959,-351.41327,1237.7661,42.90563,-265.78366,1225.6204
86.44204,-335.16553,1237.8276,215.15549,-212.0063,1213.9098,128.58624,-350.03574,1239.0188,45.19844,-264.35437,1227.0978
88.750435,-333.62198,1239.0741,217.48296,-210.39851,1215.558,130.89285,-348.504,1240.225,47.520638,-262.7707,1228.5347
91.08814,-331.92856,1240.2704,219.8386,-208.64304,1217.1542,133.22882,-346.82248,1241.3783,49.871525,-261.03708,1229.9244
93.454575,-330.08975,1241.4106,222.22174,-206.74393,1218.6921,135.59354,-344.9956,1242.4727,52.25049,-259.1581,1231.2618
95.84916,-328.11005,1242.49,224.63188,-204.70518,1220.1672,137.98648,-343.0278,1243.5033,54.656982,-257.13818,1232.543
98.271385,-325.99396,1243.5043,227.0686,-202.53067,1221.577,140.40714,-340.92355,1244.466,57.09054,-254.98178,1233.7648
100.72077,-323.74594,1244.45,229.53163,-200.2243,1222.9203,142.85509,-338.68732,1245.3573,59.550774,-252.69334,1234.9253
103.196884,-321.37054,1245.3246,232.02078,-197.79001,1224.1978,145.32988,-336.32364,1246.1747,62.037357,-250.27734,1236.0237
105.699326,-318.87228,1246.1262,234.536,-195.23187,1225.4115,147.83118,-333.837,1246.9165,64.55004,-247.73824,1237.0597
108.22773,-316.25568,1246.8535,237.07729,-192.5541,1226.5647,150.3586,-331.23196,1247.5812,67.08864,-245.0805,1238.0336
110.78177,-313.52518,1247.5061,239.64473,-189.76102,1227.6616,152.91183,-328.513,1248.1686,69.652985,-242.30867,1238.9467
113.36114,-310.6853,1248.0836,242.23848,-186.85725,1228.7069,155.49059,-325.68463,1248.6783,72.24299,-239.42725,1239.7999
115.96556,-307.74054,1248.5868,244.85869,-183.84753,1229.7053,158.09459,-322.7513,1249.1115,74.85856,-236.44075,1240.5951
118.594795,-304.69525,1249.0162,247.5055,-180.73674,1230.6613,160.72362,-319.71747,1249.4688,77.49963,-233.35373,1241.3337
121.24863,-301.5538,1249.3737,250.17903,-177.52988,1231.5791,163.37744,-316.58746,1249.7521,80.166145,-230.17068,1242.0175
123.926865,-298.32056,1249.6606,252.87935,-174.23187,1232.4619,166.05588,-313.36557,1249.9633,82.858025,-226.89612,1242.6476
126.62937,-294.99973,1249.8794,255.60643,-170.84758,1233.3121,168.75877,-310.056,1250.105,85.575195,-223.5345,1243.2255
129.35602,-291.59555,1250.0322,258.36008,-167.38164,1234.1311,171.486,-306.6629,1250.1798,88.31758,-220.09026,1243.7522
132.10675,-288.1121,1250.1221,261.14005,-163.83858,1234.919,174.23746,-303.19034,1250.1909,91.085075,-216.56775,1244.2286
134.88155,-284.55347,1250.1519,263.94604,-160.22273,1235.6748,177.01312,-299.64224,1250.1416,93.87759,-212.9713,1244.6552
137.68044,-280.92365,1250.1246,266.77765,-156.53831,1236.3967,179.81297,-296.02255,1250.0354,96.695015,-209.30511,1245.0322
140.5035,-277.2266,1250.0441,269.63452,-152.78941,1237.0823,182.63705,-292.3351,1249.8762,99.537285,-205.57333,1245.3601
143.35085,-273.46622,1249.9135,272.5162,-148.98004,1237.7279,185.48544,-288.5837,1249.6677,102.40431,-201.78,1245.639
146.2227,-269.64636,1249.7366,275.42242,-145.11407,1238.3301,188.35832,-284.7721,1249.414,105.29605,-197.92906,1245.8693
149.1193,-265.77084,1249.5172,278.3528,-141.1954,1238.8849,191.25586,-280.90396,1249.1189,108.21248,-194.02443,1246.0511
152.04094,-261.84344,1249.2592,281.3071,-137.22783,1239.3884,194.17834,-276.98303,1248.7865,111.15361,-190.06989,1246.1852
154.98799,-257.86795,1248.9662,284.28506,-133.21512,1239.8373,197.12608,-273.013,1248.421,114.11947,-186.0692,1246.2725
157.96086,-253.84807,1248.6426,287.28653,-129.1609,1240.2281,200.09943,-268.9976,1248.0262,117.11014,-182.02605,1246.3141
160.95999,-249.78748,1248.292,290.3113,-125.068794,1240.5587,203.09882,-264.94046,1247.6061,120.12575,-177.94408,1246.3118
163.98589,-245.68983,1247.9185,293.35928,-120.94226,1240.8271,206.1247,-260.84528,1247.1646,123.16644,-173.82686,1246.2673
167.03903,-241.55872,1247.5261,296.43045,-116.78471,1241.0326,209.17758,-256.71567,1246.7053,126.232445,-169.67795,1246.1836
170.11996,-237.39769,1247.1187,299.52484,-112.59946,1241.1749,212.258,-252.55519,1246.2323,129.324,-165.50081,1246.0634
173.2292,-233.21017,1246.7001,302.6426,-108.3897,1241.255,215.36647,-248.3674,1245.7489,132.44139,-161.29887,1245.91
176.36722,-228.99956,1246.2742,305.784,-104.15855,1241.2742,218.50352,-244.15573,1245.2589,135.58492,-157.07544,1245.7277
179.53445,-224.76907,1245.8447,308.94937,-99.908966,1241.235,221.66963,-239.9235,1244.766,138.75493,-152.8337,1245.5203
182.7313,-220.52185,1245.4152,312.1392,-95.6438,1241.1405,224.86525,-235.67393,1244.2734,141.9517,-148.57669,1245.2921
185.958,-216.26086,1244.9893,315.35413,-91.3658,1240.9946,228.09067,-231.41013,1243.785,145.17558,-144.30731,1245.048
189.21466,-211.98894,1244.5703,318.59485,-87.0776,1240.8021,231.34612,-227.13501,1243.3043,148.42676,-140.0283,1244.7922
192.50124,-207.70871,1244.1615,321.8622,-82.78178,1240.5685,234.63164,-222.85138,1242.835,151.70534,-135.74226,1244.5294
195.81746,-203.42265,1243.7659,325.15704,-78.48085,1240.3,237.947,-218.56183,1242.381,155.01134,-131.45157,1244.2638
199.16277,-199.13304,1243.3866,328.4801,-74.177246,1240.0044,241.2918,-214.2688,1241.9463,158.34453,-127.15843,1243.9994
202.5363,-194.84198,1243.0261,331.83203,-69.87332,1239.6901,244.66518,-209.97455,1241.5349,161.70444,-122.86487,1243.7395
205.93683,-190.55136,1242.6873,335.21317,-65.571335,1239.3667,248.06601,-205.68112,1241.1511,165.09033,-118.57269,1243.4869
209.36272,-186.26294,1242.3721,338.62344,-61.273426,1239.0458,251.49263,-201.39041,1240.7994,168.50111,-114.28349,1243.244
212.81187,-181.97829,1242.0828,342.0623,-56.98163,1238.7396,254.94295,-197.10416,1240.4841,171.93529,-109.99868,1243.0122
216.28172,-177.69882,1241.821,345.52844,-52.697857,1238.4625,258.41428,-192.8239,1240.2101,175.39095,-105.71942,1242.7917
219.76917,-173.42581,1241.5885,349.01978,-48.42392,1238.23,261.90338,-188.55106,1239.9817,178.86568,-101.44675,1242.5828
223.27057,-169.16035,1241.3865,352.53326,-44.161564,1238.0585,265.40634,-184.28691,1239.8038,182.35661,-97.18148,1242.3842
226.78174,-164.90347,1241.2158,356.06488,-39.912495,1237.9658,268.91867,-180.03262,1239.6809,185.86029,-92.92435,1242.1941
230.29793,-160.656,1241.0776,359.6095,-35.678368,1237.9706,272.43518,-175.7892,1239.6176,189.37274,-88.67594,1242.0105
233.8138,-156.41873,1240.9722,363.16086,-31.460787,1238.0912,275.95004,-171.55759,1239.6178,192.88948,-84.43677,1241.8306
237.32352,-152.19229,1240.9,366.71167,-27.261219,1238.3461,279.45685,-167.33858,1239.6855,196.40543,-80.20726,1241.6514
240.8207,-147.97725,1240.8615,370.25348,-23.08095,1238.7522,282.94852,-163.13289,1239.8242,199.91504,-75.98777,1241.4698
244.29848,-143.77405,1240.8563,373.77695,-18.921011,1239.3252,286.4175,-158.94113,1240.0366,203.41225,-71.77863,1241.2831
247.74959,-139.58308,1240.8849,377.27185,-14.782142,1240.0779,289.8558,-154.76376,1240.3252,206.89053,-67.58011,1241.0885
251.16629,-135.40463,1240.9471,380.72717,-10.664757,1241.02,293.25497,-150.60117,1240.6913,210.34293,-63.39245,1240.8842
254.54054,-131.23895,1241.0427,384.1315,-6.568931,1242.1576,296.60623,-146.4536,1241.1359,213.76204,-59.21586,1240.6687
257.86398,-127.08622,1241.1719,387.47293,-2.49442,1243.4926,299.90057,-142.32121,1241.6584,217.14008,-55.05055,1240.4417
261.1279,-122.94656,1241.3344,390.73944,1.5593126,1245.0225,303.12878,-138.20406,1242.2584,220.46886,-50.896717,1240.2037
264.32346,-118.82011,1241.5303,393.91904,5.593047,1246.7405,306.28156,-134.1021,1242.9336,223.7398,-46.754566,1239.9563
267.44153,-114.70692,1241.7598,396.99988,9.607761,1248.6357,309.34943,-130.0152,1243.6813,226.94397,-42.62431,1239.7023
270.47287,-110.607056,1242.0227,399.9705,13.604585,1250.6936,312.32312,-125.9432,1244.4977,230.07202,-38.506172,1239.4453
273.4081,-106.52059,1242.3195,402.81992,17.584751,1252.896,315.19324,-121.88588,1245.3785,233.11424,-34.400387,1239.1901
276.2378,-102.44758,1242.6501,405.5379,21.549538,1255.2224,317.95068,-117.842995,1246.3186,236.06062,-30.307215,1238.9424
278.95245,-98.38808,1243.015,408.11505,25.500195,1257.6498,320.58643,-113.81429,1247.312,238.90082,-26.226933,1238.7086
281.5426,-94.34217,1243.4142,410.54282,29.4379,1260.1542,323.09174,-109.799515,1248.3524,241.62425,-22.15984,1238.4958
283.99893,-90.30993,1243.8479,412.8137,33.363712,1262.7103,325.4582,-105.79842,1249.4329,244.22014,-18.106249,1238.3115
286.3122,-86.29146,1244.3162,414.92117,37.27855,1265.2928,327.67767,-101.81081,1250.5461,246.67766,-14.066474,1238.1632
288.47345,-82.28685,1244.8191,416.85986,41.1832,1267.8765,329.74255,-97.836464,1251.6849,248.98593,-10.040824,1238.0588
290.47406,-78.2962,1245.3562,418.62537,45.07831,1270.4365,331.6455,-93.87523,1252.8414,251.13431,-6.029587,1238.0057
292.3057,-74.319626,1245.9274,420.21423,48.964355,1272.9493,333.37988,-89.92698,1254.0079,253.1123,-2.03302,1238.0111
293.9606,-70.357185,1246.5317,421.62405,52.841686,1275.3923,334.9394,-85.99159,1255.1768,254.90993,1.9486547,1238.0813
295.43158,-66.408966,1247.1686,422.85327,56.710506,1277.7441,336.31848,-82.06899,1256.3401,256.51767,5.9152527,1238.2222
296.71198,-62.475006,1247.8365,423.90112,60.57091,1279.985,337.51215,-78.159096,1257.4902,257.92673,9.866624,1238.4386
297.79593,-58.555336,1248.5342,424.76758,64.42293,1282.0964,338.51602,-74.26183,1258.6201,259.12912,13.802652,1238.7344
298.6784,-54.649944,1249.2596,425.45325,68.26653,1284.0615,339.3265,-70.377144,1259.7222,260.1178,17.723255,1239.1125
299.3552,-50.758785,1250.0106,425.95923,72.10172,1285.865,339.9407,-66.50495,1260.7899,260.8868,21.628374,1239.5747
299.82294,-46.881798,1250.7845,426.28717,75.928505,1287.4928,340.35645,-62.64516,1261.8168,261.4313,25.517973,1240.1216
300.07928,-43.018898,1251.5786,426.439,79.746925,1288.9324,340.5723,-58.797688,1262.7966,261.74774,29.392038,1240.7526
300.1229,-39.169975,1252.3894,426.41684,83.55705,1290.1729,340.58762,-54.96241,1263.7241,261.83386,33.250584,1241.4663
299.9533,-35.33492,1253.2135,426.22296,87.35896,1291.205,340.40253,-51.13921,1264.5942,261.68872,37.093647,1242.2598
299.57117,-31.513601,1254.047,425.85965,91.15276,1292.0211,340.0179,-47.327938,1265.4027,261.31287,40.921314,1243.1294
298.97803,-27.705887,1254.8861,425.32916,94.93856,1292.6157,339.43536,-43.528442,1266.1458,260.70807,44.733704,1244.0706
298.17636,-23.911638,1255.7267,424.6336,98.71649,1292.9854,338.65714,-39.740562,1266.8207,259.8775,48.530968,1245.0774
297.16962,-20.13072,1256.5646,423.77484,102.486694,1293.1287,337.6862,-35.96413,1267.4253,258.82556,52.313293,1246.1434
295.9621,-16.362997,1257.3955,422.75455,106.24929,1293.047,336.5261,-32.198982,1267.9581,257.5578,56.080894,1247.2614
294.55884,-12.608325,1258.2152,421.57407,110.00437,1292.7446,335.18097,-28.444962,1268.4188,256.0808,59.834007,1248.4233
292.9656,-8.866555,1259.0197,420.2346,113.75196,1292.2288,333.65546,-24.701921,1268.8076,254.40215,63.572884,1249.6207
291.18887,-5.1375246,1259.8048,418.73703,117.49201,1291.5094,331.9547,-20.969723,1269.126,252.53015,67.29778,1250.8446
289.23563,-1.4210594,1260.5668,417.08224,121.224434,1290.6001,330.08432,-17.248241,1269.3757,250.47385,71.00901,1252.0853
287.11334,2.2830293,1261.302,415.27115,124.94908,1289.5171,328.05017,-13.537357,1269.5597,248.24281,74.70688,1253.3333
284.82996,5.9749436,1262.0071,413.30478,128.66577,1288.2798,325.85858,-9.83696,1269.6816,245.84703,78.39175,1254.5786
282.39374,9.6549,1262.6791,411.18457,132.3743,1286.9099,323.5162,-6.1469436,1269.7457,243.29678,82.064026,1255.8114
279.81317,13.323126,1263.3151,408.91254,136.07443,1285.4315,321.02994,-2.4672112,1269.7567,240.60254,85.72415,1257.022
277.09702,16.979862,1263.9127,406.4914,139.76587,1283.8704,318.407,1.2023275,1269.72,237.77487,89.37259,1258.2009
274.2542,20.625366,1264.4701,403.92468,143.44833,1282.2528,315.65488,4.8617544,1269.641,234.82426,93.00982,1259.3391
271.29373,24.259912,1264.9857,401.217,147.12144,1280.606,312.78122,8.511145,1269.5258,231.76114,96.636314,1260.4283
268.2247,27.88379,1265.4581,398.37405,150.78485,1278.956,309.79404,12.150575,1269.3798,228.59576,100.25254,1261.4609
265.0562,31.497309,1265.8867,395.40265,154.43814,1277.3282,306.70145,15.780123,1269.2089,225.33813,103.85895,1262.4303
261.79733,35.100803,1266.2711,392.3107,158.08095,1275.7456,303.5118,19.39988,1269.0184,221.99802,107.45595,1263.3308
258.45703,38.694622,1266.6112,389.10718,161.7129,1274.2288,300.23358,23.009949,1268.8136,218.58484,111.043976,1264.1578
255.04428,42.279125,1266.9075,385.802,165.33372,1272.7952,296.8754,26.610453,1268.5989,215.10773,114.623405,1264.9077
251.5678,45.8547,1267.1605,382.40573,168.94315,1271.4589,293.4459,30.20153,1268.3783,211.57545,118.19464,1265.5784
248.0362,49.42173,1267.3713,378.92947,172.54103,1270.2302,289.95377,33.783344,1268.1554,207.99644,121.758026,1266.1685
244.45784,52.980618,1267.5413,375.38477,176.12723,1269.1158,286.40762,37.356068,1267.9327,204.37877,125.31391,1266.6781
240.84087,56.53177,1267.6715,371.78314,179.70174,1268.1185,282.816,40.919914,1267.7124,200.73009,128.86263,1267.1082
237.19316,60.075596,1267.7639,368.13608,183.26459,1267.2378,279.18732,44.475124,1267.496,197.05779,132.4045,1267.4608
233.52228,63.61252,1267.8201,364.45477,186.81592,1266.4695,275.5297,48.021973,1267.284,193.36879,135.93983,1267.739
229.83542,67.14297,1267.842,360.74997,190.35603,1265.807,271.85104,51.56078,1267.0768,189.66971,139.46896,1267.9464
226.13943,70.66739,1267.8317,357.03174,193.8853,1265.241,268.1589,55.091927,1266.874,185.96677,142.99222,1268.0874
222.4408,74.186226,1267.7909,353.30936,197.4043,1264.7605,264.46042,58.61583,1266.6749,182.26576,146.50995,1268.1669
218.74548,77.69994,1267.7218,349.59125,200.91374,1264.353,260.76236,62.13298,1266.4785,178.57207,150.02254,1268.1898
215.05908,81.20901,1267.6263,345.8848,204.4146,1264.0054,257.0709,65.64391,1266.2832,174.89064,153.53033,1268.1619
211.38669,84.71389,1267.5065,342.19638,207.90802,1263.7045,253.39178,69.149216,1266.0875,171.22598,157.0338,1268.0883
